message,label
तुम्ही KBC लॉटरी मध्ये 5 कोटी रुपये जिंकले आहेत! तुमच्या बँक तपशीलांसह लगेच संपर्क साधा,lottery_scam
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
ब्लू डार्ट: 180 रुपये डिलिव्हरी शुल्क बाकी. www.bluedart-fake.in वर भरा,delivery_scam
तुमच्या मोबाईलवर पाठविलेला 6-अंकी OTP सामायिक करून व्यवहार पुष्टी करा: XXXXXX,otp_request
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
विमा प्रीमियम 2400 रुपये यशस्वीरित्या भरला. धोरण: LIC/12345678,legitimate
"प्रिय ग्राहक, असामान्य क्रियाकलाप आढळला. तुमचे खाते सत्यापित करा: tiny.url/scam123",phishing
कूरियर अधिसूचना: www.courier-fake.com पर 150 रुपये की पुनः डिलीवरी शुल्क का भुगतान करें,delivery_scam
Rs.300 paid to Uber via UPI. Trip ID: AB1234CD5678. Payment successful,legitimate
अभिनंदन! 50000 रुपये चा अमेझॉन भेट वाऊचर जिंकला. कार्ड तपशीलांसह दावा करा,lottery_scam
RBI दिशानिर्देशों के अनुसार आपका बैंक KYC अपडेट नहीं है। अब अपडेट करें: www.rbikyc.fake,fake_kyc
तुमचा सत्यापन कोड 987654 आहे. कृपया तुमची ओळख सत्यापित करण्यासाठी हे सामायिक करा,otp_request
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
"प्रिय करदाता, 12000 रुपये का रिफंड अनुमोदित। www.tax-refund.fake पर बैंक विवरण सत्यापित करें",tax_scam
Package undeliverable. Pay storage charges Rs.500 at www.warehouse-fake.com,delivery_scam
Congratulations! WhatsApp lottery winner Rs.20 Lakh. Click www.whatsapp-lottery.fake,lottery_scam
तुमच्या फ्लिपकार्ट ऑर्डर डिलिव्हरीसाठी 99 रुपये शुल्क आवश्यक आहे. आता भरा: www.flipkart-delivery.fake,delivery_scam
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
"SMS मार्फत OTP, पिन आणि CVV प्रदान करून आधार दुवा अद्ययावत करा",otp_request
आंतरराष्ट्रीय पार्सल रोखला गेला आहे. www.intl-customs.fake वर 800 रुपये सीमा शुल्क साफ करा,delivery_scam
आपका बिजली बिल भुगतान विफल हुआ। फिर से प्रयास करें www.billpay.fake.com कार्ड विवरण के साथ,phishing
बक्षीस वितरणासाठी सत्यापन आवश्यक आहे. दावा करण्यासाठी OTP आणि CVV पाठवा,otp_request
NEFT के माध्यम से किरायेदार को 15000 रुपये का भुगतान सफल। संदर्भ: N12345678,legitimate
8765432109 से 2000 रुपये प्राप्त हुए। UPI संदर्भ: 403456789012। शेष: 12000 रुपये,legitimate
Your account activity is suspicious. Will be frozen tomorrow. Verify: www.freeze-stop.fake,blocking_threat
डिलीवरी लंबित है! अमेज़ॅन पैकेज प्राप्त करने के लिए 200 रुपये शुल्क का भुगतान करें,delivery_scam
